"GEO_ID","NAME","S2801_C01_001E","S2801_C01_001M","S2801_C01_002E","S2801_C01_002M","S2801_C01_003E","S2801_C01_003M","S2801_C01_004E","S2801_C01_004M","S2801_C01_005E","S2801_C01_005M","S2801_C01_006E","S2801_C01_006M","S2801_C01_007E","S2801_C01_007M","S2801_C01_008E","S2801_C01_008M","S2801_C01_009E","S2801_C01_009M","S2801_C01_010E","S2801_C01_010M","S2801_C01_011E","S2801_C01_011M","S2801_C01_012E","S2801_C01_012M","S2801_C01_013E","S2801_C01_013M","S2801_C01_014E","S2801_C01_014M","S2801_C01_015E","S2801_C01_015M","S2801_C01_016E","S2801_C01_016M","S2801_C01_017E","S2801_C01_017M","S2801_C01_018E","S2801_C01_018M","S2801_C01_019E","S2801_C01_019M","S2801_C01_020E","S2801_C01_020M","S2801_C01_021E","S2801_C01_021M","S2801_C01_022E","S2801_C01_022M","S2801_C01_023E","S2801_C01_023M","S2801_C01_024E","S2801_C01_024M","S2801_C01_025E","S2801_C01_025M","S2801_C01_026E","S2801_C01_026M","S2801_C01_027E","S2801_C01_027M","S2801_C01_028E","S2801_C01_028M","S2801_C01_029E","S2801_C01_029M","S2801_C01_030E","S2801_C01_030M","S2801_C01_031E","S2801_C01_031M","S2801_C02_001E","S2801_C02_001M","S2801_C02_002E","S2801_C02_002M","S2801_C02_003E","S2801_C02_003M","S2801_C02_004E","S2801_C02_004M","S2801_C02_005E","S2801_C02_005M","S2801_C02_006E","S2801_C02_006M","S2801_C02_007E","S2801_C02_007M","S2801_C02_008E","S2801_C02_008M","S2801_C02_009E","S2801_C02_009M","S2801_C02_010E","S2801_C02_010M","S2801_C02_011E","S2801_C02_011M","S2801_C02_012E","S2801_C02_012M","S2801_C02_013E","S2801_C02_013M","S2801_C02_014E","S2801_C02_014M","S2801_C02_015E","S2801_C02_015M","S2801_C02_016E","S2801_C02_016M","S2801_C02_017E","S2801_C02_017M","S2801_C02_018E","S2801_C02_018M","S2801_C02_019E","S2801_C02_019M","S2801_C02_020E","S2801_C02_020M","S2801_C02_021E","S2801_C02_021M","S2801_C02_022E","S2801_C02_022M","S2801_C02_023E","S2801_C02_023M","S2801_C02_024E","S2801_C02_024M","S2801_C02_025E","S2801_C02_025M","S2801_C02_026E","S2801_C02_026M","S2801_C02_027E","S2801_C02_027M","S2801_C02_028E","S2801_C02_028M","S2801_C02_029E","S2801_C02_029M","S2801_C02_030E","S2801_C02_030M","S2801_C02_031E","S2801_C02_031M",
"0500000US01019","Cherokee County, Alabama","10606","370","8495","368","6395","369","1093","189","6974","361","1252","232","4533","359","81","51","163","82","0","22","2111","246","7319","356","48","40","7271","345","5374","365","1810","291","4609","320","1204","202","3287","284","2623","345","18","29","1082","224","1523","252","5419","387","30","28","3849","303","1540","220","2564","305","0","22","2340","281","224","102","(X)","(X)","80.1","2.2","60.3","3.1","10.3","1.7","65.8","2.5","11.8","2.1","42.7","3.2","0.8","0.5","1.5","0.8","0.0","0.3","19.9","2.2","69.0","2.4","0.5","0.4","68.6","2.3","50.7","2.9","17.1","2.5","43.5","2.7","11.4","2.0","31.0","2.4","(X)","(X)","0.7","1.1","41.3","6.3","58.1","6.3","(X)","(X)","0.6","0.5","71.0","3.1","28.4","3.2","(X)","(X)","0.0","1.3","91.3","3.7","8.7","3.7",
"0500000US01021","Chilton County, Alabama","16751","494","13072","641","9568","638","1573","275","10893","535","1928","376","7565","601","136","79","384","160","0","25","3679","449","10435","545","78","45","10357","539","7028","466","2616","378","6519","531","1636","254","6316","444","3693","380","4","6","1313","279","2376","302","8503","511","58","45","5087","442","3358","419","4555","388","16","17","3957","372","582","160","(X)","(X)","78.0","2.7","57.1","3.4","9.4","1.6","65.0","2.4","11.5","2.2","45.2","3.3","0.8","0.5","2.3","1.0","0.0","0.2","22.0","2.7","62.3","2.5","0.5","0.3","61.8","2.5","42.0","2.5","15.6","2.2","38.9","2.9","9.8","1.5","37.7","2.5","(X)","(X)","0.1","0.2","35.6","6.0","64.3","6.1","(X)","(X)","0.7","0.5","59.8","4.1","39.5","4.1","(X)","(X)","0.4","0.4","86.9","3.3","12.8","3.3",
"0500000US01023","Choctaw County, Alabama","5350","241","3962","229","3138","224","537","137","3200","234","376","91","2283","212","114","44","272","98","0","19","1388","219","3161","227","43","35","3118","226","2010","216","534","109","2171","210","662","124","2189","258","1536","222","25","26","556","140","955","202","2498","276","18","24","1407","201","1073","184","1316","168","0","19","1155","162","161","70","(X)","(X)","74.1","3.6","58.7","3.7","10.0","2.5","59.8","3.8","7.0","1.7","42.7","3.8","2.1","0.8","5.1","1.8","0.0","0.6","25.9","3.6","59.1","4.0","0.8","0.6","58.3","4.1","37.6","4.0","10.0","2.0","40.6","3.8","12.4","2.4","40.9","4.0","(X)","(X)","1.6","1.7","36.2","8.2","62.2","8.3","(X)","(X)","0.7","1.0","56.3","5.5","43.0","5.4","(X)","(X)","0.0","2.4","87.8","5.2","12.2","5.2",
"0500000US01025","Clarke County, Alabama","9358","322","6109","322","4842","290","1163","187","4513","296","610","174","3557","280","118","66","222","85","9","16","3249","363","5033","299","56","34","4977","301","3444","264","1122","192","3043","286","1140","184","4325","376","3008","333","9","13","924","178","2075","249","4180","309","47","32","2289","237","1844","307","2170","244","0","22","1764","222","406","121","(X)","(X)","65.3","3.4","51.7","3.3","12.4","2.0","48.2","3.2","6.5","1.8","38.0","3.1","1.3","0.7","2.4","0.9","0.1","0.2","34.7","3.4","53.8","3.2","0.6","0.4","53.2","3.3","36.8","2.7","12.0","2.0","32.5","3.2","12.2","2.0","46.2","3.2","(X)","(X)","0.3","0.4","30.7","4.4","69.0","4.4","(X)","(X)","1.1","0.8","54.8","5.6","44.1","5.6","(X)","(X)","0.0","1.5","81.3","5.0","18.7","5.0",
"0500000US01027","Clay County, Alabama","5236","241","4130","258","3200","260","601","171","3356","288","428","119","2307","265","64","40","31","26","8","13","1106","199","3586","246","16","20","3570","248","2822","264","871","154","2186","276","544","153","1650","196","1166","187","0","19","584","155","582","147","2842","249","16","20","1846","204","980","172","1228","191","0","19","1140","186","88","41","(X)","(X)","78.9","3.6","61.1","4.1","11.5","3.2","64.1","4.7","8.2","2.2","44.1","4.7","1.2","0.8","0.6","0.5","0.2","0.2","21.1","3.6","68.5","3.5","0.3","0.4","68.2","3.5","53.9","4.4","16.6","2.8","41.7","4.9","10.4","2.9","31.5","3.5","(X)","(X)","0.0","2.7","50.1","10.0","49.9","10.0","(X)","(X)","0.6","0.7","65.0","4.9","34.5","5.0","(X)","(X)","0.0","2.6","92.8","3.3","7.2","3.3",
"0500000US01029","Cleburne County, Alabama","5726","180","4574","216","3466","227","637","139","3738","229","508","137","2676","243","46","29","146","48","0","19","1152","158","3516","228","57","37","3459","224","2493","203","1090","177","1898","191","499","128","2210","226","1432","177","18","19","473","102","941","154","3025","218","39","32","1847","202","1139","191","1269","181","0","19","1139","162","130","61","(X)","(X)","79.9","2.7","60.5","3.7","11.1","2.4","65.3","3.2","8.9","2.4","46.7","3.9","0.8","0.5","2.5","0.8","0.0","0.6","20.1","2.7","61.4","3.7","1.0","0.6","60.4","3.6","43.5","3.4","19.0","3.0","33.1","3.3","8.7","2.2","38.6","3.7","(X)","(X)","1.3","1.4","33.0","6.2","65.7","6.3","(X)","(X)","1.3","1.1","61.1","5.5","37.7","5.4","(X)","(X)","0.0","2.5","89.8","4.3","10.2","4.3",
"0500000US01031","Coffee County, Alabama","19789","339","16922","394","13957","427","2011","253","14160","455","1743","271","10362","408","113","47","465","108","10","12","2867","232","15520","452","173","67","15347","462","11429","519","2858","346","11816","456","1057","152","4269","308","3422","278","28","33","1753","227","1641","193","9793","476","126","55","7561","493","2106","274","6574","374","19","14","6033","381","522","119","(X)","(X)","85.5","1.2","70.5","1.8","10.2","1.3","71.6","1.8","8.8","1.3","52.4","1.9","0.6","0.2","2.3","0.5","0.1","0.1","14.5","1.2","78.4","1.6","0.9","0.3","77.6","1.6","57.8","2.2","14.4","1.7","59.7","1.9","5.3","0.8","21.6","1.6","(X)","(X)","0.8","1.0","51.2","4.6","48.0","4.6","(X)","(X)","1.3","0.6","77.2","2.8","21.5","2.8","(X)","(X)","0.3","0.2","91.8","1.8","7.9","1.8",
"0500000US01033","Colbert County, Alabama","21799","445","17745","542","14188","559","1880","216","15024","606","1865","270","10031","439","251","119","508","146","24","26","4054","380","15016","588","148","70","14868","584","10827","541","3482","368","10167","554","1555","224","6783","496","4820","453","40","21","1900","333","2880","383","11261","465","81","45","7819","435","3361","375","5718","365","27","44","5149","366","542","131","(X)","(X)","81.4","1.7","65.1","2.2","8.6","1.0","68.9","2.1","8.6","1.2","46.0","1.9","1.2","0.5","2.3","0.7","0.1","0.1","18.6","1.7","68.9","2.2","0.7","0.3","68.2","2.2","49.7","2.3","16.0","1.6","46.6","2.2","7.1","1.1","31.1","2.2","(X)","(X)","0.8","0.4","39.4","5.7","59.8","5.8","(X)","(X)","0.7","0.4","69.4","2.9","29.8","3.0","(X)","(X)","0.5","0.8","90.0","2.4","9.5","2.2",
"0500000US01035","Conecuh County, Alabama","4574","254","2634","256","1788","228","270","101","2102","227","609","166","1335","208","23","16","157","75","0","19","1940","254","2187","242","28","30","2159","235","1443","234","671","180","1058","187","504","142","2387","274","1465","226","20","28","302","101","1143","216","2471","270","1","2","1362","224","1108","191","638","144","7","12","495","126","136","82","(X)","(X)","57.6","4.9","39.1","4.7","5.9","2.2","46.0","4.4","13.3","3.5","29.2","4.4","0.5","0.3","3.4","1.6","0.0","0.7","42.4","4.9","47.8","4.9","0.6","0.7","47.2","4.8","31.5","4.9","14.7","3.9","23.1","4.0","11.0","3.1","52.2","4.9","(X)","(X)","1.4","1.9","20.6","6.7","78.0","7.1","(X)","(X)","0.0","0.1","55.1","6.4","44.8","6.4","(X)","(X)","1.1","1.8","77.6","11.5","21.3","11.4",
"0500000US01037","Coosa County, Alabama","4103","243","3085","237","2213","197","410","112","2519","238","493","154","1726","195","32","30","42","45","0","19","1018","182","2661","231","21","16","2640","232","2027","217","697","180","1532","184","438","136","1442","198","929","174","8","14","285","106","636","157","2270","223","13","15","1529","211","728","132","904","157","0","19","826","155","78","45","(X)","(X)","75.2","4.1","53.9","4.8","10.0","2.8","61.4","4.4","12.0","3.5","42.1","4.6","0.8","0.7","1.0","1.1","0.0","0.8","24.8","4.1","64.9","4.3","0.5","0.4","64.3","4.3","49.4","4.2","17.0","4.2","37.3","4.2","10.7","3.3","35.1","4.3","(X)","(X)","0.9","1.5","30.7","10.0","68.5","10.1","(X)","(X)","0.6","0.6","67.4","5.5","32.1","5.5","(X)","(X)","0.0","3.5","91.4","5.0","8.6","5.0",
"0500000US01039","Covington County, Alabama","15008","381","11491","430","8658","362","1480","222","9417","391","1645","260","6195","326","102","44","1250","210","8","12","3517","294","10417","405","118","62","10299","393","7581","346","3246","320","6418","363","740","126","4591","295","3631","302","41","33","1442","204","2148","228","7597","414","61","46","5377","373","2159","225","3780","292","16","18","3480","279","284","106","(X)","(X)","76.6","1.9","57.7","2.0","9.9","1.4","62.7","2.0","11.0","1.7","41.3","2.0","0.7","0.3","8.3","1.4","0.1","0.1","23.4","1.9","69.4","1.9","0.8","0.4","68.6","1.8","50.5","1.9","21.6","2.0","42.8","2.2","4.9","0.9","30.6","1.9","(X)","(X)","1.1","0.9","39.7","4.3","59.2","4.4","(X)","(X)","0.8","0.6","70.8","2.8","28.4","2.7","(X)","(X)","0.4","0.5","92.1","2.7","7.5","2.7",
"0500000US01041","Crenshaw County, Alabama","5025","193","3562","221","2846","223","522","106","2864","205","420","79","1926","175","21","15","201","58","0","19","1463","173","3009","205","12","17","2997","202","2157","187","753","124","2041","175","418","92","2016","176","1294","154","3","7","383","87","908","125","2562","191","9","14","1548","159","1005","149","1169","136","0","19","1066","125","103","37","(X)","(X)","70.9","3.3","56.6","3.7","10.4","2.1","57.0","3.4","8.4","1.5","38.3","3.0","0.4","0.3","4.0","1.1","0.0","0.6","29.1","3.3","59.9","3.2","0.2","0.3","59.6","3.2","42.9","3.3","15.0","2.3","40.6","3.0","8.3","1.9","40.1","3.2","(X)","(X)","0.2","0.6","29.6","5.5","70.2","5.5","(X)","(X)","0.4","0.5","60.4","4.7","39.2","4.8","(X)","(X)","0.0","2.7","91.2","2.9","8.8","2.9",
"0500000US01043","Cullman County, Alabama","30730","592","24987","645","19388","637","2969","318","20645","660","2982","381","14395","623","428","163","550","148","26","23","5743","391","21759","584","271","107","21488","601","16445","614","5379","498","14224","592","2542","339","8971","495","6388","461","103","80","3196","339","3089","363","16673","673","146","69","11606","608","4921","442","7669","532","22","26","6686","463","961","247","(X)","(X)","81.3","1.3","63.1","1.7","9.7","1.0","67.2","1.6","9.7","1.2","46.8","1.8","1.4","0.5","1.8","0.5","0.1","0.1","18.7","1.3","70.8","1.5","0.9","0.4","69.9","1.5","53.5","1.7","17.5","1.6","46.3","1.9","8.3","1.1","29.2","1.5","(X)","(X)","1.6","1.2","50.0","4.4","48.4","4.3","(X)","(X)","0.9","0.4","69.6","2.3","29.5","2.3","(X)","(X)","0.3","0.3","87.2","2.8","12.5","2.9",
"0500000US01045","Dale County, Alabama","18670","402","15756","459","12767","473","1709","198","13320","448","1953","281","8798","493","119","82","527","141","0","25","2914","323","13760","439","150","77","13610","438","9413","466","2776","333","10018","468","1269","210","4910","368","4312","385","23","29","2277","318","2012","285","9374","418","74","38","6904","394","2396","251","4984","305","53","62","4429","306","502","127","(X)","(X)","84.4","1.7","68.4","2.0","9.2","1.0","71.3","1.9","10.5","1.5","47.1","2.5","0.6","0.4","2.8","0.8","0.0","0.2","15.6","1.7","73.7","1.8","0.8","0.4","72.9","1.8","50.4","2.3","14.9","1.8","53.7","2.4","6.8","1.1","26.3","1.8","(X)","(X)","0.5","0.7","52.8","5.4","46.7","5.5","(X)","(X)","0.8","0.4","73.7","2.4","25.6","2.5","(X)","(X)","1.1","1.3","88.9","2.8","10.1","2.5",
"0500000US01047","Dallas County, Alabama","16336","360","11723","408","8936","391","1518","229","9459","422","1564","244","6428","409","131","64","510","192","18","21","4613","376","10479","462","128","71","10351","463","7520","505","2259","354","6817","393","1334","217","5857","450","5435","353","35","35","2361","322","3039","320","7756","488","72","55","5319","483","2365","301","3145","312","21","23","2671","302","453","127","(X)","(X)","71.8","2.1","54.7","2.3","9.3","1.4","57.9","2.3","9.6","1.5","39.3","2.2","0.8","0.4","3.1","1.2","0.1","0.1","28.2","2.1","64.1","2.6","0.8","0.4","63.4","2.6","46.0","2.9","13.8","2.1","41.7","2.3","8.2","1.3","35.9","2.6","(X)","(X)","0.6","0.7","43.4","5.0","55.9","4.9","(X)","(X)","0.9","0.7","68.6","3.7","30.5","3.7","(X)","(X)","0.7","0.7","84.9","4.1","14.4","3.9",
"0500000US01049","DeKalb County, Alabama","26132","621","20639","702","15891","635","2486","343","17487","717","2572","378","11713","568","178","66","730","171","10","15","5493","532","17667","720","157","57","17510","723","11759","686","3509","404","12693","629","1648","279","8465","643","6701","556","40","43","2951","465","3710","424","13789","685","66","32","9505","566","4218","428","5642","483","51","41","5054","485","537","148","(X)","(X)","79.0","2.0","60.8","2.2","9.5","1.3","66.9","2.3","9.8","1.4","44.8","2.0","0.7","0.3","2.8","0.7","0.0","0.1","21.0","2.0","67.6","2.3","0.6","0.2","67.0","2.3","45.0","2.4","13.4","1.5","48.6","2.2","6.3","1.1","32.4","2.3","(X)","(X)","0.6","0.6","44.0","5.3","55.4","5.4","(X)","(X)","0.5","0.2","68.9","2.6","30.6","2.6","(X)","(X)","0.9","0.7","89.6","2.7","9.5","2.6",
"0500000US01051","Elmore County, Alabama","29143","638","25249","639","21319","663","2050","304","21931","679","1868","336","16730","765","180","87","1822","373","53","70","3894","433","23273","650","69","45","23204","648","16935","578","2717","361","19120","650","1745","288","5870","546","4542","496","0","28","2142","303","2400","366","13208","721","58","42","10500","713","2650","332","11393","583","11","19","10562","580","820","191","(X)","(X)","86.6","1.4","73.2","2.0","7.0","1.0","75.3","1.9","6.4","1.1","57.4","2.3","0.6","0.3","6.3","1.3","0.2","0.2","13.4","1.4","79.9","1.7","0.2","0.2","79.6","1.7","58.1","1.9","9.3","1.2","65.6","2.1","6.0","1.0","20.1","1.7","(X)","(X)","0.0","0.7","47.2","5.0","52.8","5.0","(X)","(X)","0.4","0.3","79.5","2.5","20.1","2.5","(X)","(X)","0.1","0.2","92.7","1.6","7.2","1.7",
"0500000US01053","Escambia County, Alabama","13428","429","8778","501","5890","397","916","122","7316","472","2005","329","3936","328","115","59","1206","217","26","28","4650","401","7787","485","99","49","7688","486","5822","439","3506","379","3266","283","1025","154","5641","382","4156","368","40","33","1200","208","2916","347","6702","461","30","25","4217","394","2455","276","2570","280","29","28","2271","255","270","94","(X)","(X)","65.4","2.9","43.9","2.8","6.8","0.9","54.5","2.7","14.9","2.3","29.3","2.3","0.9","0.4","9.0","1.6","0.2","0.2","34.6","2.9","58.0","2.8","0.7","0.4","57.3","2.8","43.4","2.6","26.1","2.5","24.3","2.0","7.6","1.1","42.0","2.8","(X)","(X)","1.0","0.8","28.9","4.7","70.2","4.8","(X)","(X)","0.4","0.4","62.9","3.5","36.6","3.5","(X)","(X)","1.1","1.1","88.4","3.4","10.5","3.4",
"0500000US01055","Etowah County, Alabama","38777","531","32325","583","25456","754","3953","387","26590","626","3624","461","19036","708","529","129","812","155","68","38","6452","447","28646","706","167","70","28479","692","17976","725","4996","423","22023","723","2223","306","10131","548","8452","543","34","31","4366","452","4052","359","19693","668","59","37","14412","672","5222","406","10632","530","74","47","9701","500","857","169","(X)","(X)","83.4","1.1","65.6","1.7","10.2","1.0","68.6","1.5","9.3","1.2","49.1","1.8","1.4","0.3","2.1","0.4","0.2","0.1","16.6","1.1","73.9","1.4","0.4","0.2","73.4","1.4","46.4","1.7","12.9","1.1","56.8","1.7","5.7","0.8","26.1","1.4","(X)","(X)","0.4","0.4","51.7","3.6","47.9","3.6","(X)","(X)","0.3","0.2","73.2","2.0","26.5","2.0","(X)","(X)","0.7","0.4","91.2","1.5","8.1","1.5",
"0500000US01057","Fayette County, Alabama","6947","236","5408","276","4104","303","772","152","4319","293","520","131","3384","258","117","63","143","69","12","15","1539","197","4812","294","27","21","4785","293","3406","265","1089","192","3094","286","662","152","2135","226","1762","216","16","18","780","158","966","168","3759","280","11","14","2660","270","1088","162","1426","213","0","19","1345","205","81","52","(X)","(X)","77.8","2.8","59.1","3.6","11.1","2.2","62.2","3.2","7.5","1.9","48.7","3.2","1.7","0.9","2.1","1.0","0.2","0.2","22.2","2.8","69.3","3.2","0.4","0.3","68.9","3.2","49.0","3.3","15.7","2.7","44.5","3.8","9.5","2.1","30.7","3.2","(X)","(X)","0.9","1.0","44.3","6.9","54.8","7.0","(X)","(X)","0.3","0.4","70.8","4.1","28.9","4.1","(X)","(X)","0.0","2.3","94.3","3.5","5.7","3.5",
"0500000US01059","Franklin County, Alabama","11210","295","8026","355","6069","371","833","155","6893","365","1187","243","4539","391","74","44","294","104","3","6","3184","333","6731","377","43","29","6688","379","4986","343","2116","300","3688","364","1002","192","4479","381","2525","307","0","25","888","200","1637","255","6114","421","31","29","3565","357","2518","299","2571","341","12","12","2235","339","324","100","(X)","(X)","71.6","2.8","54.1","3.0","7.4","1.4","61.5","2.8","10.6","2.2","40.5","3.2","0.7","0.4","2.6","0.9","0.0","0.1","28.4","2.8","60.0","3.1","0.4","0.3","59.7","3.1","44.5","2.9","18.9","2.6","32.9","3.1","8.9","1.7","40.0","3.1","(X)","(X)","0.0","1.3","35.2","6.5","64.8","6.5","(X)","(X)","0.5","0.5","58.3","4.1","41.2","4.0","(X)","(X)","0.5","0.5","86.9","4.1","12.6","4.0",
"0500000US01061","Geneva County, Alabama","10479","351","8362","383","6574","401","1471","246","6393","383","896","190","4534","396","177","95","224","70","0","22","2117","289","7106","376","100","49","7006","374","4742","367","1665","216","4412","316","1035","197","3373","321","2882","352","39","32","1337","203","1506","247","5255","393","42","32","3511","312","1702","305","2342","233","19","16","2158","224","165","61","(X)","(X)","79.8","2.6","62.7","3.3","14.0","2.4","61.0","3.0","8.6","1.8","43.3","3.2","1.7","0.9","2.1","0.7","0.0","0.3","20.2","2.6","67.8","2.8","1.0","0.5","66.9","2.8","45.3","2.9","15.9","2.0","42.1","2.7","9.9","1.9","32.2","2.8","(X)","(X)","1.4","1.1","46.4","5.1","52.3","5.0","(X)","(X)","0.8","0.6","66.8","4.6","32.4","4.7","(X)","(X)","0.8","0.7","92.1","2.6","7.0","2.5",
"0500000US01063","Greene County, Alabama","2955","217","1631","239","1243","211","317","126","1290","215","288","101","749","154","4","5","35","33","0","17","1324","221","1367","220","2","4","1365","220","1007","187","247","102","992","200","365","94","1588","217","1414","216","0","17","392","132","1022","189","1250","208","2","4","716","181","532","132","291","90","0","17","257","87","34","22","(X)","(X)","55.2","6.8","42.1","6.8","10.7","4.3","43.7","6.1","9.7","3.2","25.3","4.8","0.1","0.2","1.2","1.1","0.0","1.1","44.8","6.8","46.3","6.4","0.1","0.1","46.2","6.4","34.1","5.7","8.4","3.3","33.6","6.4","12.4","3.0","53.7","6.4","(X)","(X)","0.0","2.3","27.7","8.1","72.3","8.1","(X)","(X)","0.2","0.3","57.3","9.3","42.6","9.3","(X)","(X)","0.0","10.6","88.3","7.7","11.7","7.7",
"0500000US01065","Hale County, Alabama","5658","227","3713","231","2800","202","391","98","3165","234","450","108","2173","205","44","32","24","20","3","5","1945","258","3126","213","20","20","3106","215","2536","209","525","105","2037","194","762","148","2532","256","1852","219","0","19","528","148","1324","200","2715","284","20","20","1678","206","1017","159","1091","163","0","19","900","135","191","80","(X)","(X)","65.6","4.0","49.5","3.5","6.9","1.8","55.9","3.9","8.0","1.9","38.4","3.5","0.8","0.6","0.4","0.4","0.1","0.1","34.4","4.0","55.2","3.7","0.4","0.4","54.9","3.7","44.8","3.7","9.3","1.9","36.0","3.3","13.5","2.6","44.8","3.7","(X)","(X)","0.0","1.7","28.5","7.1","71.5","7.1","(X)","(X)","0.7","0.7","61.8","4.3","37.5","4.2","(X)","(X)","0.0","2.9","82.5","6.2","17.5","6.2",
"0500000US01067","Henry County, Alabama","6669","252","5402","270","4072","277","546","132","4619","273","836","205","3041","255","47","30","113","59","0","19","1267","173","4893","250","80","47","4813","255","3062","257","1229","200","3143","268","621","130","1776","191","1452","184","6","10","662","129","784","153","3473","276","74","49","2531","257","868","147","1744","214","0","19","1620","213","124","63","(X)","(X)","81.0","2.5","61.1","3.5","8.2","1.9","69.3","3.1","12.5","3.0","45.6","3.6","0.7","0.4","1.7","0.9","0.0","0.5","19.0","2.5","73.4","2.6","1.2","0.7","72.2","2.8","45.9","3.5","18.4","2.9","47.1","3.7","9.3","1.9","26.6","2.6","(X)","(X)","0.4","0.7","45.6","7.4","54.0","7.3","(X)","(X)","2.1","1.4","72.9","4.0","25.0","3.8","(X)","(X)","0.0","1.8","92.9","3.6","7.1","3.6",
"0500000US01069","Houston County, Alabama","39253","346","31438","385","25969","440","5179","266","24867","365","2995","233","18167","377","365","71","770","86","42","23","7815","265","28068","419","433","89","27635","421","17995","361","4416","248","22007","371","1940","172","11185","316","8619","282","59","29","3909","220","4651","240","19331","383","271","81","13587","330","5473","255","11303","346","103","38","10139","322","1061","116","(X)","(X)","80.1","0.7","66.2","0.9","13.2","0.6","63.4","0.8","7.6","0.6","46.3","0.9","0.9","0.2","2.0","0.2","0.1","0.1","19.9","0.7","71.5","0.8","1.1","0.2","70.4","0.8","45.8","0.8","11.3","0.6","56.1","0.9","4.9","0.4","28.5","0.8","(X)","(X)","0.7","0.3","45.4","2.2","54.0","2.1","(X)","(X)","1.4","0.4","70.3","1.2","28.3","1.1","(X)","(X)","0.9","0.3","89.7","1.0","9.4","0.9",
